uri,artist_names,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,uri_artist,artist_pop,num_followers,artist_genres,track_pop
spotify:track:21B4gaTWnTkuSh77iWEXdS,Sabrina Carpenter,Juno,0.0461,0.633,223192,0.725,0.0,0.205,-4.257,1,0.0427,130.504,4,0.64,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],87
spotify:track:3OJDtCdYs8QJnui708tEU3,Shakira,Soltera,0.167,0.841,214643,0.752,0.00046,0.949,-4.735,1,0.105,100.076,4,0.67,spotify:artist:0EmeFodog0BfCgMzAIvKQp,88,35183519,"['colombian pop', 'dance pop', 'latin pop', 'pop']",87
spotify:track:4rMNgxEwGWoPHIUcvB5BrB,Bruno Mars,It Will Rain,0.359,0.574,257848,0.824,0.0,0.0816,-6.885,1,0.0463,149.981,4,0.434,spotify:artist:0du5cEVh5yTK9QJze8zA0C,96,61470088,"['dance pop', 'pop']",65
spotify:track:3yw3m8wgRB4ptDyAvtdhq5,"Tyler, The Creator",Tomorrow,0.811,0.463,182326,0.541,6.61e-05,0.125,-6.594,1,0.0385,95.827,4,0.307,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",81
spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,0.661,0.46,251814,0.302,0.0,0.293,-12.934,0,0.0398,123.871,5,0.176,spotify:artist:4gdMJYnopf2nEUcanAwstx,76,4208453,"['desi pop', 'hindi indie', 'indian indie', 'indian singer-songwriter']",84
spotify:track:6PhRhocBXP4y7NpciGmzra,"Cris Mj, FloyyMenor, LOUKI",Después De La 1,0.0303,0.805,177600,0.581,0.0202,0.0933,-5.091,0,0.0601,99.973,4,0.528,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,88,4131890,"['mambo chileno', 'trap latino', 'urbano chileno', 'urbano latino']",87
spotify:track:35D1RA5uVFVhMc1qX80TaQ,"Tyler, The Creator, Doechii",Balloon (feat. Doechii),0.731,0.437,154261,0.868,0.0,0.234,-3.03,1,0.112,111.774,4,0.475,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",81
spotify:track:6thXB4RmajS4oZPNiBAKy0,Ray Parker Jr.,Ghostbusters,0.0123,0.778,239133,0.719,0.0262,0.297,-9.698,1,0.0345,115.4,4,0.729,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,69,106025,['theme'],57
spotify:track:2c7z5oRcPBbqRaBY2mLWcf,Don Toliver,NEW DROP,0.189,0.757,217333,0.628,0.0209,0.221,-6.715,0,0.101,119.98,4,0.321,spotify:artist:4Gso3d4CscCijv0lmajZWs,88,5222657,['rap'],85
spotify:track:6aJn7Cst74cj4lNIiPRgav,KATSEYE,Touch,0.549,0.739,129883,0.904,1.03e-05,0.0948,-2.655,0,0.0442,167.033,4,0.788,spotify:artist:3c0gDdb9lhnHGFtP4prQpn,75,637787,['5th gen k-pop'],86
spotify:track:3fgehc497TFqKH1zBL2YNK,Linkin Park,Heavy Is the Crown,0.00932,0.571,167012,0.928,0.0,0.297,-3.725,0,0.0453,127.939,4,0.489,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,92,27375973,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",87
spotify:track:4G2Hbfwvn3oH7LxxPXjjGn,Bruno Mars,Treasure,0.034,0.874,178560,0.687,7.59e-05,0.324,-5.253,0,0.0426,116.054,4,0.92,spotify:artist:0du5cEVh5yTK9QJze8zA0C,96,61470088,"['dance pop', 'pop']",41
spotify:track:2lAUq68F2bt7Kc218n9FPp,"Tito Double P, Grupo Frontera",AY MAMÁ,0.366,0.666,163115,0.764,0.0,0.347,-6.297,0,0.116,148.853,4,0.729,spotify:artist:5eumcnUkdmGvkvcsx1WFNG,90,2068338,['corrido'],84
spotify:track:2LlQb7Uoj1kKyGhlkBf9aC,Michael Jackson,Thriller,0.0318,0.771,357800,0.687,0.000225,0.89,-9.814,1,0.0693,118.392,4,0.783,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,86,33183996,"['r&b', 'soul']",74
spotify:track:3NLnwwAQbbFKcEcV8hDItk,One Direction,Perfect,0.0598,0.648,230333,0.822,0.0,0.119,-5.231,0,0.0749,99.933,4,0.397,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,91,37315413,"['boy band', 'pop', 'post-teen pop', 'talent show']",84
spotify:track:0pvZCv4JOS5WBu7JITYef6,"Tyler, The Creator",I Hope You Find Your Way Home,0.294,0.621,269704,0.596,5.53e-05,0.134,-4.35,1,0.0607,112.188,4,0.207,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",79
spotify:track:0xxZY5C9xxij3D1HkzbnfC,"Bobby ""Boris"" Pickett, The Crypt-Kickers",Monster Mash,0.375,0.541,192040,0.504,0.0,0.421,-14.191,0,0.457,68.482,4,0.707,spotify:artist:42MRYPhQfcEXqb18dl5ERX,68,28804,"['halloween', 'novelty']",80
spotify:track:3dj4wgM3cPeuLwMNHDuBon,Teddy Swims,The Door,0.0193,0.731,212649,0.861,0.0,0.123,-5.483,0,0.0532,127.922,4,0.759,spotify:artist:33qOK5uJ8AR2xuQQAhHump,86,3293914,['unknown'],86
spotify:track:102YUQbYmwdBXS7jwamI90,Sabrina Carpenter,Good Graces,0.329,0.758,185265,0.759,3.96e-06,0.144,-5.315,1,0.0479,126.012,4,0.732,spotify:artist:74KM79TiuVKeVCqs8QtB0B,95,14426760,['pop'],87
spotify:track:54PbBpquVfhfrwRwvjSXbI,"Charlie Puth, Selena Gomez",We Don't Talk Anymore (feat. Selena Gomez),0.621,0.728,217707,0.563,0.0,0.179,-8.053,0,0.134,100.017,4,0.352,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,82,23436323,"['pop', 'viral pop']",81
spotify:track:13BDiikG6y5o5cQTK0HpW6,"W Sound, Blessd, Ovy On The Drums",Soltera - W Sound 01,0.155,0.734,142022,0.578,0.000242,0.113,-4.147,1,0.295,199.997,4,0.88,spotify:artist:5uwa6tAMMfNbBFIHiI6NV4,68,151609,['unknown'],82
spotify:track:0BiDnJFB3TlRB6aji7jUz3,Julión Álvarez y su Norteño Banda,Rey Sin Reina,0.29,0.529,150523,0.356,0.0,0.136,-6.612,1,0.0569,169.653,3,0.659,spotify:artist:1bfl0AU8SqmLkElptOprhC,85,6901793,"['banda', 'musica mexicana', 'norteno', 'sad sierreno']",85
spotify:track:63y2aL2dT6zzw8FOSLaNrp,The Citizens of Halloween,This Is Halloween,0.779,0.669,196187,0.448,0.0,0.155,-15.442,0,0.0359,83.808,4,0.645,spotify:artist:4LazDzEGshEUn9D2zbm6w2,68,3867,['unknown'],61
spotify:track:7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,0.0173,0.932,294227,0.457,0.0436,0.0414,-9.62,0,0.0541,117.002,4,0.884,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,86,33183996,"['r&b', 'soul']",82
spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj,Creepy Nuts,オトノケ - Otonoke,0.062,0.517,185627,0.842,0.0575,0.158,-6.905,1,0.348,169.745,4,0.643,spotify:artist:0pWR7TsFhvSCnbmHDjWgrE,76,1413544,['j-pop'],84
spotify:track:4ZOkfHC38nxSeSqzGE5HFr,Junior H,PIÉNSALO,0.452,0.716,240669,0.536,0.0,0.208,-7.798,0,0.0328,97.541,3,0.359,spotify:artist:7Gi6gjaWy3DxyilpF1a8Is,91,20042526,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",84
spotify:track:6xcJyGpfZbuuiequtnlKt4,Travis Scott,BUTTERFLY EFFECT,0.053,0.764,190557,0.628,0.0,0.114,-5.851,1,0.0503,140.963,4,0.196,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",66
spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Linkin Park,Faint,0.127,0.554,162107,0.98,0.0,0.0833,-3.514,1,0.108,135.12,4,0.611,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,92,27375973,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",84
spotify:track:1RMJOxR6GRPsBHL8qeC2ux,"Daniel Caesar, H.E.R.",Best Part (feat. H.E.R.),0.808,0.524,209831,0.364,0.0,0.1,-10.209,1,0.0367,75.24,4,0.436,spotify:artist:20wkVLutqVOYrc0kxFs7rA,86,7064180,['canadian contemporary r&b'],84
spotify:track:4cluDES4hQEUhmXj6TXkSo,One Direction,What Makes You Beautiful,0.009,0.726,199987,0.787,0.0,0.0596,-2.494,1,0.0737,124.99,4,0.888,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,91,37315413,"['boy band', 'pop', 'post-teen pop', 'talent show']",85
spotify:track:3jHdKaLCkuNEkWcLVmQPCX,"Tyler, The Creator",BEST INTEREST,0.0861,0.596,127921,0.575,0.000153,0.334,-8.325,0,0.0514,98.265,3,0.34,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,94,17396819,"['hip hop', 'rap']",83
spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,The Scientist,0.731,0.557,309600,0.442,1.46e-05,0.11,-7.224,1,0.0243,146.277,4,0.213,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,92,54439131,"['permanent wave', 'pop']",85
spotify:track:5JVbvCHX10U2pLa5DEqGav,Capital Cities,Safe and Sound,0.000182,0.655,192790,0.818,0.00399,0.104,-4.852,1,0.0319,117.956,5,0.767,spotify:artist:4gwpcMTbLWtBUlOijbVpuu,70,934932,"['metropopolis', 'modern rock']",83
spotify:track:6I9VzXrHxO9rA9A5euc8Ak,Britney Spears,Toxic,0.0249,0.774,198800,0.838,0.025,0.242,-3.914,0,0.114,143.04,4,0.924,spotify:artist:26dSoYclwsYLMAKD3tpOr4,83,15458733,"['dance pop', 'pop']",83
spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,0.607,0.614,258987,0.379,0.000464,0.0986,-10.48,1,0.0476,107.989,4,0.201,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,89,116943023,"['pop', 'singer-songwriter pop', 'uk pop']",67
spotify:track:2Lumsra3kuU61wXkEKzKaK,Surf Curse,Disco,0.0253,0.473,152761,0.621,0.000366,0.19,-8.698,0,0.0291,173.083,4,0.782,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,76,1359636,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",85
spotify:track:0rKWJnmo6Q0ovoPOLoLm0t,"The Kid LAROI, Jung Kook, Central Cee",TOO MUCH,0.264,0.753,203895,0.719,0.0,0.154,-5.607,0,0.199,94.977,4,0.474,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,85,5797807,['australian hip hop'],64
spotify:track:1xemKSmCnH59ze3KX5wwgH,Doja Cat,Demons,0.000156,0.831,195573,0.362,0.0162,0.168,-6.085,1,0.229,139.941,4,0.313,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,87,31737317,"['dance pop', 'pop']",55
spotify:track:0t5cfOZxePTvuYXTywHzjH,"Luísa Sonza, Demi Lovato",Penhasco2,0.715,0.463,173228,0.279,4.88e-05,0.121,-8.782,0,0.0321,123.624,4,0.169,spotify:artist:4PzYKhC14sTJNEr0dzoo0d,76,6129283,"['funk carioca', 'pop nacional']",55
spotify:track:1mFpMoeZfkIqtqW2AfQ8ba,BLACKPINK,THE GIRLS - BLACKPINK THE GAME OST,0.00163,0.714,162000,0.733,0.0,0.176,-4.291,1,0.0515,79.986,4,0.368,spotify:artist:41MozSoPIsD1dJM0CLPjZF,81,51563455,"['k-pop', 'k-pop girl group', 'pop']",63
spotify:track:79DPYZ6x8FfzgSgPoPhpC3,Nicki Minaj,Last Time I Saw You,0.019,0.835,216348,0.43,0.0718,0.0869,-6.268,0,0.0389,129.983,4,0.305,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,87,32639398,"['hip pop', 'pop', 'queens hip hop', 'rap']",55
spotify:track:54u86CmMqGI1rRuULlTqaB,Felipe Amorim,Toca o Trompete,0.424,0.947,163200,0.75,4.76e-05,0.0845,-0.855,0,0.0534,124.993,4,0.961,spotify:artist:3CIIaeZuFYrAD6PRVyuO4U,75,2426377,"['arrocha', 'arrochadeira', 'forro']",70
spotify:track:3tNMdL4qjzNHfo7rlVMESK,Måneskin,HONEY (ARE U COMING?),0.00196,0.476,167277,0.94,1.45e-06,0.141,-2.349,0,0.0806,139.987,4,0.372,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,81,9817372,"['indie rock italiano', 'italian pop']",64
spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,0.161,0.831,168228,0.554,6.12e-05,0.152,-9.998,0,0.218,140.026,4,0.396,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,84,9404725,['k-pop'],72
spotify:track:4Z2i41GDQyu3KRpBavEnyR,Ana Castela,Solteiro Forçado - Boiadeira Internacional,0.636,0.655,194582,0.669,0.0,0.245,-4.047,1,0.0275,139.975,4,0.436,spotify:artist:2CKOmarVWvWqkNWUatHCex,82,7553069,"['agronejo', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",65
spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,0.308,0.521,251668,0.592,0.0,0.122,-7.777,0,0.0304,157.969,3,0.535,spotify:artist:1HY2Jd0NmPuamShAr6KMms,92,32503928,"['art pop', 'dance pop', 'pop']",100
spotify:track:7ov3TDp5D00Rnu5R1viX4w,"LISA, ROSALÍA",New Woman (feat. ROSALÍA),0.0858,0.477,179790,0.854,0.0,0.065,-4.715,1,0.275,140.515,5,0.314,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,84,9404725,['k-pop'],87
spotify:track:5AH31dDNgxCMGDdxubNNn4,Fuerza Regida,NEL,0.523,0.69,149074,0.482,0.0004,0.0728,-6.335,0,0.2,100.029,4,0.356,spotify:artist:0ys2OFYzWYB5hRDLCsBqxt,91,12167114,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",88
spotify:track:0bPP5cDG1ZnbAVCEa3ZbQ1,Grelo,Só Fé,0.511,0.872,203337,0.696,0.000386,0.195,-8.565,0,0.0357,138.004,4,0.62,spotify:artist:1eIYP01ZLPKEExhcV6xFgt,72,424262,['unknown'],78
spotify:track:7zOVh5fGpEwSbZd0g9z80B,Bernadya,Satu Bulan,0.942,0.436,200476,0.299,0.0498,0.118,-10.42,1,0.0392,85.744,4,0.244,spotify:artist:47z98pKd71yIbgXwe9LPVC,83,2139518,['unknown'],84
spotify:track:2CIXO1jQbrV1hlfI7FUKld,"Post Malone, Tim McGraw",Wrong Ones (Feat. Tim McGraw),0.00552,0.476,195823,0.797,0.0,0.142,-3.867,1,0.0332,80.946,4,0.601,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",72
spotify:track:41EOhpn50qvd8iZSKw531W,"Peso Pluma, Tito Double P",LOS CUADROS,0.319,0.782,160424,0.539,0.0,0.0905,-10.68,1,0.0716,122.149,3,0.939,spotify:artist:12GqGscKJx3aE4t07u7eVZ,93,17021862,"['corridos tumbados', 'sad sierreno']",83
spotify:track:0UYnhUfnUj5adChuAXvLUB,Gigi Perez,Sailor Song,0.686,0.492,211979,0.416,8.61e-05,0.203,-10.439,1,0.0254,94.926,4,0.297,spotify:artist:1iCnM8foFssWlPRLfAbIwo,80,445268,['bedroom pop'],77
spotify:track:42wdz3j7gstgUuhoFLCXqd,FloyyMenor,PELIGROSA,0.22,0.763,134930,0.519,6.42e-06,0.0816,-7.426,0,0.0636,100.025,4,0.804,spotify:artist:7CvTknweLr9feJtRGrpDBy,84,1064523,['reggaeton chileno'],84
spotify:track:1mKXFLRA179hdOWQBwUk9e,"P!nk, Nate Ruess",Just Give Me a Reason (feat. Nate Ruess),0.344,0.778,242733,0.547,0.000306,0.132,-7.273,1,0.0489,95.0,4,0.442,spotify:artist:1KCSPY1glIKqW2TotWuXOR,82,17260645,"['dance pop', 'pop']",83
spotify:track:5eBk8ZXcd0pb0AO4a5PpOg,Sal Priadi,Gala bunga matahari,0.931,0.339,209694,0.332,1.77e-06,0.158,-9.629,1,0.0455,204.95,4,0.566,spotify:artist:1NjxFrpEGZTV2Ny0OJxeWu,71,912515,"['indonesian pop', 'malang indie']",79
spotify:track:0lJNSfWnwJMIh94Dv9jQUt,Post Malone,What Don't Belong To Me,0.0908,0.478,207176,0.906,0.0,0.145,-5.278,1,0.0819,169.986,4,0.552,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",72
spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,0.145,0.733,239600,0.71,0.115,0.0956,-5.849,0,0.0292,127.975,4,0.965,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,75,3862276,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",84
spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,0.138,0.705,172427,0.783,0.0,0.0984,-4.783,0,0.0403,103.001,4,0.454,spotify:artist:3UTF2no3muGdiFXVujl94i,80,271596,['unknown'],87
spotify:track:1SPI4AlK4121PEQPGSpdcY,"Post Malone, Chris Stapleton",California Sober (Feat. Chris Stapleton),0.00396,0.455,204412,0.968,2.06e-05,0.24,-3.672,0,0.0391,92.511,4,0.686,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",67
spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,0.138,0.73,228093,0.769,0.0,0.0473,-5.114,1,0.0298,104.948,4,0.507,spotify:artist:4dpARuHxo51G3z768sgnrY,87,59862488,"['british soul', 'pop', 'pop soul', 'uk pop']",42
spotify:track:5ZLL6wYXeqg0k35ZkDRfhZ,"Post Malone, Blake Shelton",Pour Me A Drink (Feat. Blake Shelton),0.0018,0.577,195123,0.904,0.0,0.308,-3.817,1,0.033,119.033,4,0.861,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",71
spotify:track:0hhzNPE68LWLfgZwdpxVdR,"Gracie Abrams, Taylor Swift",us. (feat. Taylor Swift),0.498,0.533,242667,0.553,0.0,0.0911,-6.486,1,0.0296,102.043,4,0.391,spotify:artist:4tuJ0bMpJh08umKkEXKUI5,89,2909157,['alt z'],79
spotify:track:4IFd7EVCyJsUHesBMXI8ju,"Mustard, Travis Scott",Parking Lot,0.17,0.724,175321,0.555,2.61e-05,0.322,-7.2,1,0.0507,100.047,4,0.408,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,74,1372633,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",72
spotify:track:5UHK1rtK4MpBGb0KppIYh4,"Peso Pluma, Natanael Cano, Gabito Ballesteros",VINO TINTO,0.406,0.664,269539,0.769,0.0,0.17,-5.056,1,0.184,134.97,3,0.542,spotify:artist:12GqGscKJx3aE4t07u7eVZ,93,17021862,"['corridos tumbados', 'sad sierreno']",75
spotify:track:1YsU8rW2u8z4F0pwOBQ4Ea,Coldplay,feelslikeimfallinginlove - Single Version,0.0448,0.629,237803,0.515,0.00751,0.117,-7.503,1,0.0272,121.154,4,0.339,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,92,54439131,"['permanent wave', 'pop']",79
spotify:track:2YFhqZvhTpyK13gKXMKV7R,"Charli xcx, Lorde","Girl, so confusing featuring lorde",0.17,0.692,207412,0.823,0.00802,0.134,-7.209,0,0.0547,124.964,4,0.458,spotify:artist:25uiPmTg16RbhZWAqwLBy5,89,4368264,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",73
spotify:track:2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,Sundress,0.181,0.721,158206,0.707,3.68e-06,0.143,-6.364,1,0.0595,125.005,4,0.743,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,86,15225860,"['east coast hip hop', 'hip hop', 'rap']",81
spotify:track:4aVuWgvD0X63hcOCnZtNFA,TOTO,Hold the Line,0.00783,0.473,235547,0.898,0.0618,0.173,-4.797,0,0.0561,96.556,4,0.808,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,76,3119811,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",83
spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,0.0123,0.793,183290,0.793,0.0,0.0951,-4.521,0,0.083,123.95,4,0.679,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,88,44938826,"['dance pop', 'pop', 'uk pop']",81
spotify:track:4HlFJV71xXKIGcU3kRyttv,Train,"Hey, Soul Sister",0.185,0.673,216773,0.886,0.0,0.0826,-4.44,0,0.0431,97.012,4,0.795,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,76,4337343,"['dance pop', 'neo mellow', 'pop', 'pop rock']",83
spotify:track:1TfqLAPs4K3s2rJMoCokcS,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made of This) - 2005 Remaster,0.225,0.692,216933,0.711,0.0,0.12,-7.498,0,0.0317,125.135,4,0.875,spotify:artist:0NKDgy9j66h3DLnN8qu1bB,71,2111111,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",83
spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,Jimin,Who,0.00289,0.66,170888,0.756,0.0,0.193,-3.743,0,0.032,116.034,4,0.838,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,88,9770858,['k-pop'],92
spotify:track:3WOhcATHxK2SLNeP5W3v1v,"Charli xcx, Billie Eilish",Guess featuring billie eilish,0.0146,0.776,145219,0.667,0.3,0.0761,-6.622,1,0.0983,130.019,4,0.618,spotify:artist:25uiPmTg16RbhZWAqwLBy5,89,4368264,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",87
spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,0.446,0.924,195824,0.668,0.000594,0.0678,-6.795,1,0.0469,128.027,4,0.787,spotify:artist:790FomKkXshlbRYZFtlgla,91,51633233,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",93
spotify:track:62bOmKYxYg7dhrC6gH9vFn,*NSYNC,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,0.031,0.61,200400,0.926,0.0012,0.0821,-4.843,0,0.0479,172.638,4,0.861,spotify:artist:6Ff53KvcvAj5U7Z1vojB5o,77,2706708,"['boy band', 'dance pop', 'pop']",86
spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),0.00526,0.741,161656,0.754,8.21e-06,0.125,-5.412,0,0.0327,126.98,4,0.717,spotify:artist:5MraexJKZDrQYzS98kNwie,77,724767,"['alternative r&b', 'persian electronic']",87
spotify:track:0OA00aPt3BV10qeMIs3meW,"Hanumankind, Kalmi",Big Dawgs,0.0235,0.464,190667,0.745,0.0,0.363,-3.202,0,0.161,180.098,4,0.262,spotify:artist:4nVa6XlBFlIkF6msW57PHp,74,523229,"['desi hip hop', 'indian underground rap', 'malayalam hip hop']",87
spotify:track:19RybK6XDbAVpcdxSbZL1o,Charli xcx,Apple,0.125,0.804,151740,0.957,0.0174,0.114,-5.452,1,0.034,126.035,4,0.962,spotify:artist:25uiPmTg16RbhZWAqwLBy5,89,4368264,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",85
spotify:track:6vvPecFTmWxDfEJ6cYT1wa,LISA,Rockstar,0.129,0.668,138213,0.628,0.0,0.0293,-4.692,1,0.046,140.053,4,0.568,spotify:artist:5L1lO4eRHmJ7a0Q6csE5cT,84,9404725,['k-pop'],84
spotify:track:2hrycoFU1mZw6YPvMcn8yC,Jordan Adetunji,KEHLANI,0.158,0.645,122361,0.634,3.78e-06,0.0908,-3.769,0,0.0341,160.017,4,0.352,spotify:artist:0jPHHnU8GUWEF7rwPE9osY,74,190078,['irish hip hop'],85
spotify:track:106vWgOc5xlj05wewZ2V4u,"¥$, Kanye West, Ty Dolla $ign",FIELD TRIP,0.0534,0.721,167229,0.682,0.0,0.0775,-4.808,1,0.116,121.974,4,0.395,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],51
spotify:track:5b3XJ1pjrHO5JtY2PcTjnI,"Megan Thee Stallion, Yuki Chiba",Mamushi (feat. Yuki Chiba),0.033,0.892,156988,0.531,0.0,0.0824,-4.968,1,0.207,81.036,4,0.209,spotify:artist:181bsRPaVXVlUKXrxwZfHK,84,9900043,"['houston rap', 'pop', 'rap', 'trap queen']",82
spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,Ohnana,0.617,0.775,156577,0.581,8.33e-06,0.0957,-3.621,0,0.108,104.977,4,0.658,spotify:artist:3UTF2no3muGdiFXVujl94i,80,271596,['unknown'],85
spotify:track:4S1VYqwfkLit9mKVY3MXoo,Alphaville,Forever Young,0.417,0.489,226706,0.482,0.00227,0.235,-9.466,0,0.0275,136.803,4,0.33,spotify:artist:0xliTEbFfy5HQHvsTknTkX,74,932030,"['new romantic', 'new wave pop', 'synthpop']",84
spotify:track:57lsYy0OZLNb5OQ7fEa3Hs,"Ice Spice, Central Cee",Did It First (with Central Cee),0.229,0.635,118002,0.574,0.0,0.126,-7.453,1,0.322,153.938,4,0.592,spotify:artist:3LZZPxNDGDFVSIPqf4JuEf,75,4150258,['bronx drill'],77
spotify:track:1XBYiRV30ykHw5f4wm6qEn,The Kid LAROI,NIGHTS LIKE THIS,0.0137,0.482,86984,0.757,0.0016,0.143,-4.586,1,0.0355,142.579,4,0.12,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,85,5797807,['australian hip hop'],88
spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,0.141,0.717,157453,0.656,2.96e-05,0.0661,-4.449,1,0.0797,175.956,4,0.695,spotify:artist:1TA5sGRlKUJXBN4ZyJuDIX,82,5278907,"['reggaeton', 'urbano latino']",85
spotify:track:3LWVXp636uLT356Rj08Jaz,Jimin,Be Mine,0.056,0.687,207348,0.747,1.34e-06,0.11,-5.496,0,0.0883,66.495,5,0.56,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,88,9770858,['k-pop'],78
spotify:track:2aYZaN5SmkRDLsrrV8GkBQ,"Peso Pluma, Neton Vega",LA PATRULLA,0.68,0.722,130615,0.74,3.27e-05,0.176,-7.22,0,0.063,132.731,3,0.893,spotify:artist:12GqGscKJx3aE4t07u7eVZ,93,17021862,"['corridos tumbados', 'sad sierreno']",86
spotify:track:1k2pQc5i348DCHwbn5KTdc,Chappell Roan,Pink Pony Club,0.399,0.61,258035,0.65,0.0,0.11,-6.199,1,0.0474,106.719,4,0.507,spotify:artist:7GlBOeep6PqTfFi59PTUUN,89,3739068,['indie pop'],86
spotify:track:1imaIe1NEAaWnLF0BY0V6F,"Dionela, Jay R",sining (feat. Jay R),0.438,0.65,200000,0.424,0.0,0.102,-11.0,1,0.109,119.589,4,0.403,spotify:artist:1chOgh5tgwfiyJ2zhUHwBj,73,780051,['opm'],81
